census_code,occupation_title,job_zone,onet_version,oews_year
8760,Dental and ophthalmic laboratory technicians and medical appliance technicians,2.194055201698514,25.1,2020
8800,Packaging and filling machine operators and tenders,2.0,25.1,2020
8810,Painting workers,1.9205998527147352,25.1,2020
8830,Photographic process workers and processing machine operators,2.0,25.1,2020
8850,Adhesive bonding machine operators and tenders,2.0,25.1,2020
8910,Etchers and engravers,2.0,25.1,2020
8920,"Molders, shapers, and casters, except metal and plastic",2.25,25.1,2020
8930,"Paper goods machine setters, operators, and tenders",2.0,25.1,2020
8940,Tire builders,2.0,25.1,2020
8950,Helpers--production workers,2.0,25.1,2020
8865,Other production equipment operators and tenders,2.023474125495853,25.1,2020
8990,Other production workers,2.1469619963175712,25.1,2020
9005,Supervisors of transportation and material moving workers,2.0,25.1,2020
9030,Aircraft pilots and flight engineers,3.692384188282092,25.1,2020
9040,Air traffic controllers and airfield operations specialists,3.0,25.1,2020
9050,Flight attendants,3.0,25.1,2020
9110,"Ambulance drivers and attendants, except emergency medical technicians",2.0,25.1,2020
9121,"Bus drivers, school",2.0,25.1,2020
9122,"Bus drivers, transit and intercity",2.0,25.1,2020
9130,Driver/sales workers and truck drivers,2.0,25.1,2020
9141,Shuttle drivers and chauffeurs,2.0,25.1,2020
9142,Taxi drivers,2.0,25.1,2020
9150,"Motor vehicle operators, all other",2.0,25.1,2020
9210,Locomotive engineers and operators,2.0,25.1,2020
9240,Railroad conductors and yardmasters,2.0,25.1,2020
9265,Other rail transportation workers,2.0,25.1,2020
9300,Sailors and marine oilers,2.0,25.1,2020
9310,Ship and boat captains and operators,2.920587253920587,25.1,2020
9330,Ship engineers ,3.0,25.1,2020
9350,Parking attendants,2.0,25.1,2020
9365,Transportation service attendants,2.0,25.1,2020
9410,Transportation inspectors,3.0,25.1,2020
9415,Passenger attendants,2.0,25.1,2020
9430,Other transportation workers,2.1169804976462676,25.1,2020
9510,Crane and tower operators,3.0,25.1,2020
9570,"Conveyor, dredge, and hoist and winch operators",2.003036471068533,25.1,2020
9600,Industrial truck and tractor operators,2.0,25.1,2020
9610,Cleaners of vehicles and equipment,2.0,25.1,2020
9620,"Laborers and freight, stock, and material movers, hand",2.0,25.1,2020
9630,Machine feeders and offbearers,2.0,25.1,2020
9640,"Packers and packagers, hand",2.0,25.1,2020
9645,Stockers and order fillers,2.0,25.1,2020
9650,Pumping station operators,2.0,25.1,2020
9720,Refuse and recyclable material collectors,2.0,25.1,2020
9760,Other material moving workers,2.0,25.1,2020
9800,Military officer special and tactical operations leaders,,25.1,2020
9810,First-line enlisted military supervisors,,25.1,2020
9825,Military enlisted tactical operations and air/weapons specialists and crew members,,25.1,2020
9830,"Military, rank not Specified",,25.1,2020
9920,"Unemployed, with no work experience in the last 5 years or earlier or never worked",,25.1,2020
